participantId,avg_income,avg_expense,avg_net,age,educationLevel,householdSize,haveKids,age_group,household_type
508,2896.2219238072494,2003.0657089253866,893.1562148818629,31,HighSchoolOrCollege,3,True,26-35,Size3_Kids
509,2617.419751619969,144.4206508836779,2472.999100736291,58,HighSchoolOrCollege,3,True,56-60,Size3_Kids
510,2748.0350802959297,237.2450866743205,2510.789993621609,25,HighSchoolOrCollege,3,True,18-25,Size3_Kids
511,3340.879227196952,1473.5780167984258,1867.3012103985266,27,HighSchoolOrCollege,3,True,26-35,Size3_Kids
512,2374.4467892062667,242.70317593615914,2131.7436132701077,48,HighSchoolOrCollege,3,True,46-55,Size3_Kids
513,3342.1232915896917,1455.2057275534798,1886.9175640362118,57,HighSchoolOrCollege,3,True,56-60,Size3_Kids
514,2671.8680487248853,148.13489637591053,2523.7331523489747,41,HighSchoolOrCollege,3,True,36-45,Size3_Kids
515,3275.6153043137956,1541.9382598205414,1733.6770444932545,32,HighSchoolOrCollege,3,True,26-35,Size3_Kids
516,3107.225179712119,1751.1521756854768,1356.0730040266421,22,HighSchoolOrCollege,3,True,18-25,Size3_Kids
517,3111.4084094699206,1519.0837779914948,1592.3246314784258,35,HighSchoolOrCollege,3,True,26-35,Size3_Kids
518,3095.348797436478,1544.6639284684197,1550.6848689680583,44,HighSchoolOrCollege,3,True,36-45,Size3_Kids
519,2442.5694216813804,1952.5005608002948,490.06886088108547,18,HighSchoolOrCollege,3,True,18-25,Size3_Kids
520,5698.919951279826,1481.9803535057372,4216.939597774089,40,Bachelors,3,True,36-45,Size3_Kids
521,2990.5385555858966,1470.3050395753091,1520.2335160105874,39,HighSchoolOrCollege,3,True,36-45,Size3_Kids
522,2284.8249356489673,1406.4005591789892,878.4243764699784,20,Low,3,True,18-25,Size3_Kids
523,2458.311993250565,123.18256680657619,2335.129426443989,31,HighSchoolOrCollege,3,True,26-35,Size3_Kids
524,5707.628145798397,1425.413077171716,4282.2150686266805,33,Bachelors,3,True,26-35,Size3_Kids
525,3290.198700471971,1145.1996740821562,2144.999026389815,55,HighSchoolOrCollege,3,True,46-55,Size3_Kids
526,2396.747717468634,147.5412497068824,2249.206467761752,25,HighSchoolOrCollege,3,True,18-25,Size3_Kids
527,2908.4339142794206,1770.5423434147117,1137.8915708647087,31,HighSchoolOrCollege,3,True,26-35,Size3_Kids
528,3262.3120861644175,1152.1444133468456,2110.167672817572,44,HighSchoolOrCollege,3,True,36-45,Size3_Kids
529,6398.528427694683,1565.971019687386,4832.557408007297,27,Graduate,3,True,26-35,Size3_Kids
530,2893.799368493806,1664.6423115340654,1229.1570569597404,42,HighSchoolOrCollege,3,True,36-45,Size3_Kids
531,3258.6351756705812,1515.3315857097407,1743.3035899608403,54,HighSchoolOrCollege,3,True,46-55,Size3_Kids
532,6571.912888788412,1532.1512640018495,5039.761624786562,51,Graduate,3,True,46-55,Size3_Kids
533,2880.7308113196127,1738.8092288673417,1141.921582452271,51,HighSchoolOrCollege,3,True,46-55,Size3_Kids
534,5665.557320299317,1627.014880663856,4038.542439635462,50,Bachelors,3,True,46-55,Size3_Kids
535,5562.156485109881,1675.6758140915776,3886.4806710183034,46,Bachelors,3,True,46-55,Size3_Kids
536,3242.8534061407677,1391.7044025220737,1851.149003618694,46,HighSchoolOrCollege,3,True,46-55,Size3_Kids
537,2427.3836492708792,1971.5691549558733,455.8144943150058,42,HighSchoolOrCollege,3,True,36-45,Size3_Kids
538,5552.922519996782,1773.9717427949736,3778.9507772018096,22,Bachelors,3,True,18-25,Size3_Kids
539,2499.7785242972163,135.95633115694142,2363.822193140275,47,Low,3,True,46-55,Size3_Kids
540,2429.46216132853,1818.409935903765,611.052225424765,44,Bachelors,3,True,36-45,Size3_Kids
541,2745.1691778811223,112.6561397603842,2632.513038120738,49,HighSchoolOrCollege,3,True,46-55,Size3_Kids
542,5646.828028108719,1569.5753181645134,4077.252709944206,27,Bachelors,3,True,26-35,Size3_Kids
543,2883.201300532671,1798.068307983938,1085.132992548733,54,HighSchoolOrCollege,3,True,46-55,Size3_Kids
544,5489.916502923862,1598.018032800688,3891.8984701231734,18,Bachelors,3,True,18-25,Size3_Kids
545,2877.421681251178,1769.9219534028466,1107.4997278483313,18,HighSchoolOrCollege,3,True,18-25,Size3_Kids
546,5543.274194501604,1600.092749771292,3943.181444730312,60,Bachelors,3,True,56-60,Size3_Kids
547,5560.3833235747015,1480.4465714441428,4079.936752130559,20,Bachelors,3,True,18-25,Size3_Kids
548,5559.540644878045,1587.4552642053509,3972.0853806726946,54,Bachelors,3,True,46-55,Size3_Kids
549,3254.85094637787,1531.9767777816367,1722.8741685962336,40,HighSchoolOrCollege,3,True,36-45,Size3_Kids
550,2832.889172760038,1724.4801700896135,1108.409002670425,46,HighSchoolOrCollege,3,True,46-55,Size3_Kids
551,6346.964814999818,1863.3770651334223,4483.587749866396,58,Graduate,3,True,56-60,Size3_Kids
552,6428.955852871254,1232.970813674791,5195.985039196463,60,Graduate,3,True,56-60,Size3_Kids
553,2336.308225008351,114.09468227923662,2222.2135427291146,28,Low,3,True,26-35,Size3_Kids
554,2817.806150037394,1618.6166287162725,1199.1895213211217,29,HighSchoolOrCollege,3,True,26-35,Size3_Kids
555,2769.8808969378206,1740.9444340486443,1028.9364628891763,23,HighSchoolOrCollege,3,True,18-25,Size3_Kids
556,2707.8695966390596,1903.473678079739,804.3959185593209,30,HighSchoolOrCollege,3,True,26-35,Size3_Kids
557,2734.4435730872797,1727.4689758706418,1006.9745972166381,18,HighSchoolOrCollege,3,True,18-25,Size3_Kids
558,2466.103175400531,137.96128824805976,2328.1418871524716,36,HighSchoolOrCollege,3,True,36-45,Size3_Kids
559,3438.705963199979,1848.1002088903172,1590.605754309662,60,Bachelors,3,True,56-60,Size3_Kids
560,3231.4896807412765,1495.7408247273431,1735.7488560139332,46,HighSchoolOrCollege,3,True,46-55,Size3_Kids
561,3201.302838621859,1627.3680797234533,1573.9347588984056,51,HighSchoolOrCollege,3,True,46-55,Size3_Kids
562,5478.204838257621,1413.6536372029361,4064.5512010546854,49,Bachelors,3,True,46-55,Size3_Kids
563,5038.126038570989,2137.1059894351656,2901.0200491358237,41,Bachelors,3,True,36-45,Size3_Kids
564,2594.5875056997797,1807.4042650505207,787.1832406492587,38,Bachelors,3,True,36-45,Size3_Kids
565,3188.8530072643716,2124.2196637144802,1064.6333435498914,56,Bachelors,3,True,56-60,Size3_Kids
566,2757.4555547029177,1659.9984262820362,1097.4571284208819,22,HighSchoolOrCollege,3,True,18-25,Size3_Kids
567,2568.2864761576225,132.19370517825948,2436.092770979363,50,Low,3,True,46-55,Size3_Kids
568,2498.984901744594,98.30996509290989,2400.674936651684,52,Low,3,True,46-55,Size3_Kids
569,2680.773097454463,1811.1800685519474,869.5930289025157,20,HighSchoolOrCollege,3,True,18-25,Size3_Kids
570,5394.614245087103,1903.4864581218606,3491.1277869652426,49,Bachelors,3,True,46-55,Size3_Kids
571,2655.928408971858,1728.6071011044776,927.3213078673805,57,HighSchoolOrCollege,3,True,56-60,Size3_Kids
572,2552.5278562547555,144.43418929283337,2408.0936669619223,23,HighSchoolOrCollege,3,True,18-25,Size3_Kids
573,2414.2632495059665,1831.1122502310454,583.1509992749213,49,Graduate,3,True,46-55,Size3_Kids
574,2400.8005823477724,138.77791696638823,2262.0226653813843,57,HighSchoolOrCollege,3,True,56-60,Size3_Kids
575,2350.466244045429,82.48946014196014,2267.976783903469,38,HighSchoolOrCollege,3,True,36-45,Size3_Kids
576,3572.8309058140508,1811.4677181549446,1761.3631876591064,23,Graduate,3,True,18-25,Size3_Kids
577,2413.664041584595,138.68432914581436,2274.9797124387806,19,HighSchoolOrCollege,3,True,18-25,Size3_Kids
578,2350.9633777383183,1901.283531300083,449.67984643823485,21,Bachelors,3,True,18-25,Size3_Kids
579,3374.4594648127522,2060.262565622408,1314.196899190344,48,Bachelors,2,False,46-55,Size2_NoKids
580,2426.370061080992,72.26577063149755,2354.1042904494943,29,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
581,5996.897093574461,1787.081924300632,4209.815169273829,60,Graduate,2,False,56-60,Size2_NoKids
582,2645.2590345903945,1683.3673633157935,961.8916712746008,50,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
583,5307.046571576675,1629.2246101758772,3677.821961400798,50,Graduate,2,False,46-55,Size2_NoKids
584,5275.8724972435075,1275.4443830531704,4000.428114190338,36,Bachelors,2,False,36-45,Size2_NoKids
585,5196.351034974391,1242.291559354015,3954.0594756203764,34,Bachelors,2,False,26-35,Size2_NoKids
586,3186.2932126019145,1095.9774990027618,2090.3157135991523,41,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
587,2589.399296527357,1832.3815427915042,757.0177537358525,51,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
588,2555.6547233688298,1892.4782054026048,663.1765179662248,45,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
589,2781.8840524602897,62.95690204603306,2718.9271504142566,23,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
590,2557.984592505629,1548.8448706808647,1009.139721824764,53,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
591,5160.420477347084,1248.5587970772565,3911.8616802698275,54,Bachelors,2,False,46-55,Size2_NoKids
592,6120.093717704068,1397.8971366294297,4722.196581074638,32,Graduate,2,False,26-35,Size2_NoKids
593,2296.7648434087214,1721.8714996663225,574.8933437423985,43,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
594,6031.721371672117,1463.8526199451069,4567.868751727011,37,Graduate,2,False,36-45,Size2_NoKids
595,2434.517613674991,79.40190158341844,2355.1157120915727,27,Low,2,False,26-35,Size2_NoKids
596,4681.850267615314,2057.9594989113943,2623.89076870392,19,Graduate,2,False,18-25,Size2_NoKids
597,2560.5241338349283,1495.883670544285,1064.6404632906433,30,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
598,3176.9607084259264,1503.707671682552,1673.2530367433747,22,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
599,2685.517835986903,57.670926855867506,2627.8469091310353,32,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
600,3700.4645319075003,1917.9155840263506,1782.5489478811496,49,Bachelors,2,False,46-55,Size2_NoKids
601,2489.1469270050875,1642.3258969700728,846.8210300350148,32,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
602,2819.2738831399406,58.002375642818,2761.2715074971225,53,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
603,2777.2244145408363,69.38143625586409,2707.842978284972,59,HighSchoolOrCollege,2,False,56-60,Size2_NoKids
604,2709.2104067726855,54.76537067815095,2654.4450360945343,49,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
605,2559.806501413364,63.99351110483596,2495.8129903085282,44,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
606,2484.560936395871,1516.530266694272,968.0306697015991,28,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
607,2394.670924550902,1646.5319076449457,748.1390169059558,53,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
608,2396.225586698197,1652.3438405301629,743.8817461680343,24,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
609,5137.158036367909,1519.046071520414,3618.1119648474946,42,Bachelors,2,False,36-45,Size2_NoKids
610,5322.363538500224,1540.8132189631397,3781.5503195370843,58,Graduate,2,False,56-60,Size2_NoKids
611,2209.2339769769746,52.55770191510702,2156.6762750618677,18,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
612,4929.851489293971,1483.0329437245434,3446.818545569427,41,Bachelors,2,False,36-45,Size2_NoKids
613,2372.9558394468136,1624.6305966810517,748.3252427657619,46,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
614,3110.523578904363,1599.2988987896194,1511.2246801147437,45,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
615,2257.90486209794,57.81214069657288,2200.0927214013673,36,Low,2,False,36-45,Size2_NoKids
616,2370.7648613951856,1646.5368348611119,724.2280265340737,52,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
617,2284.020410856662,58.796219308235436,2225.2241915484265,26,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
618,3092.0141303717846,1476.8147136108603,1615.1994167609244,22,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
619,3076.819176098724,1493.5772079852834,1583.2419681134404,31,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
620,2821.52049615339,1864.8810344549136,956.6394616984767,31,Bachelors,2,False,26-35,Size2_NoKids
621,2796.555372645639,81.90453685502158,2714.6508357906177,34,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
622,4732.177372720287,2189.269072691561,2542.908300028726,54,Bachelors,2,False,46-55,Size2_NoKids
623,2383.517406913715,1563.0824737289754,820.4349331847402,56,HighSchoolOrCollege,2,False,56-60,Size2_NoKids
624,4695.329499057227,2114.3991802742803,2580.9303187829455,31,Bachelors,2,False,26-35,Size2_NoKids
625,2400.2000261330095,1690.551573898848,709.6484522341615,35,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
626,4376.714351175722,1952.9759542458903,2423.7383969298317,28,Bachelors,2,False,26-35,Size2_NoKids
627,4967.697248782778,1335.2289001439503,3632.468348638828,60,Bachelors,2,False,56-60,Size2_NoKids
628,2495.670725880778,60.28989183404269,2435.380834046735,38,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
629,2645.585825808351,51.524363435186245,2594.0614623731644,59,HighSchoolOrCollege,2,False,56-60,Size2_NoKids
630,4844.771127110025,1705.3650463486072,3139.406080761418,30,Bachelors,2,False,26-35,Size2_NoKids
631,3061.2079218247936,1518.2282054741638,1542.9797163506296,56,HighSchoolOrCollege,2,False,56-60,Size2_NoKids
632,4867.187558483277,1512.287574419668,3354.8999840636093,38,Bachelors,2,False,36-45,Size2_NoKids
633,5887.10778628764,1640.9645755561062,4246.143210731534,32,Graduate,2,False,26-35,Size2_NoKids
634,2490.2472014467203,62.82986439881106,2427.4173370479093,52,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
635,5238.050331506251,1557.7260470742438,3680.3242844320066,33,Graduate,2,False,26-35,Size2_NoKids
636,3059.7623855759593,1490.909220242028,1568.8531653339314,39,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
637,4869.654883998446,1686.4801585799792,3183.174725418467,23,Bachelors,2,False,18-25,Size2_NoKids
638,2977.225123433774,1432.9247741463166,1544.3003492874575,48,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
639,2863.0355740235877,62.163322022248686,2800.872252001339,19,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
640,3576.410646627302,1643.2420599446216,1933.1685866826806,24,Bachelors,2,False,18-25,Size2_NoKids
641,2554.872898047687,68.14599858219624,2486.726899465491,25,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
642,2970.8199834488128,1352.676775557123,1618.14320789169,37,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
643,2698.2168040458823,64.64198566249803,2633.5748183833844,55,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
644,2922.1302229189296,1477.7272144883545,1444.4030084305746,37,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
645,5813.919526052285,1466.8375163658957,4347.082009686389,33,Graduate,2,False,26-35,Size2_NoKids
646,3896.6361182303463,1858.7586514853517,2037.8774667449948,36,Graduate,2,False,36-45,Size2_NoKids
647,2559.726000989872,73.116744023151,2486.6092569667207,54,Low,2,False,46-55,Size2_NoKids
648,4783.307661457246,1648.2630149464023,3135.0446465108425,49,Bachelors,2,False,46-55,Size2_NoKids
649,2966.3729465180377,1457.4230340888519,1508.949912429186,38,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
650,5159.635797850899,2342.3826524197384,2817.2531454311597,31,Graduate,2,False,26-35,Size2_NoKids
651,2956.0140744212736,1440.6136552879495,1515.4004191333238,24,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
652,3317.0896050895444,1985.2556726446278,1331.8339324449162,30,Bachelors,2,False,26-35,Size2_NoKids
653,2352.0439322429047,31.998246972280434,2320.0456852706243,40,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
654,3574.943322985428,2064.9464039662403,1509.996919019188,19,Bachelors,2,False,18-25,Size2_NoKids
655,2883.6584523009483,46.87629718782848,2836.7821551131196,30,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
656,4760.039919021517,1383.5397201695916,3376.500198851926,41,Bachelors,2,False,36-45,Size2_NoKids
657,2688.1330442708413,63.23452013069329,2624.898524140148,46,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
658,2478.929289049177,53.091522693766066,2425.837766355411,38,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
659,4627.304252569384,2040.0420354494822,2587.262217119901,49,Graduate,2,False,46-55,Size2_NoKids
660,4416.113204431445,1657.4760120312817,2758.6371924001637,30,Bachelors,2,False,26-35,Size2_NoKids
661,2921.071930412196,1371.0228709722746,1550.0490594399214,22,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
662,5645.882480645615,1320.2965970155424,4325.585883630073,47,Graduate,2,False,46-55,Size2_NoKids
663,2757.4775075846114,63.14403627918282,2694.3334713054287,22,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
664,2887.8237504500007,1411.8920113429979,1475.931739107003,53,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
665,2879.2315409279913,1724.0600231991089,1155.1715177288822,30,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
666,4724.925014813734,1503.0031723478508,3221.9218424658834,32,Bachelors,2,False,26-35,Size2_NoKids
667,2875.024238801313,1536.134356871186,1338.8898819301269,19,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
668,2495.068102448431,64.55666988330894,2430.511432565122,44,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
669,2855.8131260569867,1373.8074373918316,1482.0056886651548,28,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
670,2366.8498669748574,56.606804126889855,2310.2430628479674,22,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
671,2834.740837683653,1486.7455068395518,1347.9953308441006,51,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
672,4361.867015222173,1026.4738448843752,3335.3931703377984,22,Bachelors,1,False,18-25,Size1_NoKids
673,2188.319948206322,949.3994616665933,1238.9204865397287,23,Low,1,False,18-25,Size1_NoKids
674,2174.5411871100873,1216.788753482388,957.7524336276997,43,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
675,2104.0456434910284,1334.7278145743117,769.3178289167168,55,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
676,2829.7583856137912,772.971297636117,2056.787087977674,37,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
677,2821.5005930216107,1012.0430229510998,1809.4575700705104,47,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
678,2395.3304510906614,1499.2875038619272,896.0429472287343,38,Bachelors,1,False,36-45,Size1_NoKids
679,2263.48160730879,1387.8357553952324,875.6458519135574,54,Graduate,1,False,46-55,Size1_NoKids
680,2168.2811376461377,1130.2279325963063,1038.053205049831,48,Low,1,False,46-55,Size1_NoKids
681,2115.6965548061153,1356.7972704345384,758.8992843715768,51,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
682,2087.7055732678095,1247.0243351734746,840.6812380943351,32,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
683,5733.366322291822,1027.0143337437287,4706.351988548093,31,Graduate,1,False,26-35,Size1_NoKids
684,4727.53361950398,1096.3741569152346,3631.1594625887446,30,Graduate,1,False,26-35,Size1_NoKids
685,4274.212356690445,1267.1190328824591,3007.093323807986,42,Bachelors,1,False,36-45,Size1_NoKids
686,3038.799610027629,1384.0087392848407,1654.7908707427885,21,Bachelors,1,False,18-25,Size1_NoKids
687,1883.1790949826363,1419.4542823915092,463.7248125911272,48,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
688,2082.769481488982,1227.325044531555,855.444436957427,50,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
689,4132.217113364946,1128.4505009538775,3003.766612411069,49,Bachelors,1,False,46-55,Size1_NoKids
690,2101.035663471301,1165.7501906498776,935.2854728214232,50,Low,1,False,46-55,Size1_NoKids
691,4570.757065059947,1286.9210041590293,3283.836060900918,36,Graduate,1,False,36-45,Size1_NoKids
692,4532.543642611766,1196.8294823010476,3335.7141603107184,54,Graduate,1,False,46-55,Size1_NoKids
693,2056.433966309361,1136.591339408628,919.842626900733,39,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
694,2026.34127836079,1166.1301752488246,860.2111031119654,55,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
695,4126.918517158768,1132.7605386165806,2994.157978542187,55,Bachelors,1,False,46-55,Size1_NoKids
696,3995.569580126853,1268.3080589968788,2727.261521129974,44,Bachelors,1,False,36-45,Size1_NoKids
697,1874.5113100913245,1554.5114873231535,319.99982276817104,26,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
698,4049.446429159243,844.2403299616981,3205.206099197545,24,Bachelors,1,False,18-25,Size1_NoKids
699,2796.0230764754688,559.8838988690305,2236.1391776064384,33,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
700,1974.992762590972,1284.6810841401646,690.3116784508073,28,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
701,2038.2181664869943,1252.318521368998,785.8996451179962,50,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
702,4638.114131522816,518.3811829581957,4119.73294856462,49,Bachelors,1,False,46-55,Size1_NoKids
703,1970.283503127425,1287.8972192897106,682.3862838377144,49,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
704,1874.2543052414092,1548.8158670096047,325.4384382318046,44,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
705,1885.0607664975148,1480.691461974488,404.369304523027,50,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
706,1956.4344772178322,1164.3959807670062,792.038496450826,24,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
707,2810.8932534794135,550.8501831041817,2260.043070375232,57,HighSchoolOrCollege,1,False,56-60,Size1_NoKids
708,1941.3845743275879,1174.3787428652686,767.0058314623192,23,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
709,2772.170990730183,1017.9703931846983,1754.2005975454847,52,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
710,4596.80508287708,959.9648619936592,3636.840220883421,50,Bachelors,1,False,46-55,Size1_NoKids
711,3946.1690358387127,634.6633550988012,3311.5056807399114,27,Bachelors,1,False,26-35,Size1_NoKids
712,2780.7660230702386,599.7941891961611,2180.971833874077,51,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
713,4591.118405462062,576.4195948527841,4014.6988106092767,22,Bachelors,1,False,18-25,Size1_NoKids
714,3941.57647341132,1620.449210881376,2321.127262529944,50,Graduate,1,False,46-55,Size1_NoKids
715,4257.09348293372,1307.4632018783886,2949.6302810553316,58,Graduate,1,False,56-60,Size1_NoKids
716,4604.5609218309655,797.9246001392713,3806.636321691694,20,Bachelors,1,False,18-25,Size1_NoKids
717,2746.160938984297,600.6322769841528,2145.528662000144,36,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
718,3161.104958821819,910.1472749361335,2250.9576838856856,19,Graduate,1,False,18-25,Size1_NoKids
719,1848.3770040594031,1452.0936470456825,396.2833570137208,47,Low,1,False,46-55,Size1_NoKids
720,2096.874483068259,1720.7711194896867,376.1033635785725,56,Graduate,1,False,56-60,Size1_NoKids
721,4525.508012735961,638.6539830309853,3886.8540297049753,24,Bachelors,1,False,18-25,Size1_NoKids
722,1922.8262557675685,1249.0854589581868,673.7407968093818,35,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
723,2745.432515575749,609.9835930213503,2135.4489225543994,55,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
724,2137.370214986714,1048.0777403600348,1089.2924746266788,50,Low,1,False,46-55,Size1_NoKids
725,1927.5295875417557,1266.9394007907151,660.5901867510407,57,HighSchoolOrCollege,1,False,56-60,Size1_NoKids
726,1928.767991600595,1200.8902774147912,727.8777141858038,20,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
727,3548.3416031087036,1356.6817585318147,2191.6598445768886,58,Bachelors,1,False,56-60,Size1_NoKids
728,2081.7646737363007,1119.9295721599374,961.8351015763632,38,Low,1,False,36-45,Size1_NoKids
729,1878.9971327761707,1227.855876241928,651.1412565342428,19,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
730,1868.9081826974186,1486.3691635369312,382.53901916048756,48,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
731,3978.9808655775278,1324.8480889244804,2654.132776653047,44,Bachelors,1,False,36-45,Size1_NoKids
732,5511.810225184332,1146.3097541462075,4365.500471038124,41,Graduate,1,False,36-45,Size1_NoKids
733,2062.1817071311557,1049.9762589425557,1012.2054481886001,50,Low,1,False,46-55,Size1_NoKids
734,3675.55078898803,1142.8073314332635,2532.743457554767,38,Bachelors,1,False,36-45,Size1_NoKids
735,2044.7915490390492,843.5369877095072,1201.254561329542,51,Low,1,False,46-55,Size1_NoKids
736,2732.282830052432,1048.2804619809815,1684.0023680714503,46,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
737,3298.368896738109,1467.4049292589598,1830.9639674791495,43,Bachelors,1,False,36-45,Size1_NoKids
738,2377.9298998094664,1425.9781253501596,951.9517744593068,23,Bachelors,1,False,18-25,Size1_NoKids
739,1870.0896107143426,1160.388703124276,709.7009075900668,49,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
740,1881.9027903901854,1359.1887021972982,522.7140881928871,41,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
741,2744.708768526224,819.5187455087906,1925.1900230174335,49,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
742,2707.200255635572,981.4565286604014,1725.7437269751704,57,HighSchoolOrCollege,1,False,56-60,Size1_NoKids
743,4534.022712470599,970.0133814800458,3564.009330990553,51,Bachelors,1,False,46-55,Size1_NoKids
744,1865.9525538573575,1216.341434385995,649.6111194713627,57,HighSchoolOrCollege,1,False,56-60,Size1_NoKids
745,2706.0676815856636,1030.216090171745,1675.8515914139186,50,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
746,1867.9920443392193,1190.362150954714,677.6298933845054,19,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
747,2685.8127552647607,1213.3190861458263,1472.4936691189346,36,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
748,3697.187777073401,842.8494354330103,2854.3383416403904,26,Graduate,1,False,26-35,Size1_NoKids
749,2723.7258983647707,591.6192162827737,2132.1066820819974,58,HighSchoolOrCollege,1,False,56-60,Size1_NoKids
750,4499.811543810524,609.4525406607421,3890.359003149782,30,Bachelors,1,False,26-35,Size1_NoKids
751,3998.233111614774,1713.7075082046501,2284.525603410124,32,Graduate,1,False,26-35,Size1_NoKids
752,4147.848284151102,813.6917261290088,3334.156558022093,47,Graduate,1,False,46-55,Size1_NoKids
753,3643.613319296788,1090.372725892288,2553.2405934045005,21,Bachelors,1,False,18-25,Size1_NoKids
754,4452.766944977663,598.4812643391091,3854.2856806385544,34,Bachelors,1,False,26-35,Size1_NoKids
755,1866.051511320756,1322.7474332352754,543.3040780854807,58,HighSchoolOrCollege,1,False,56-60,Size1_NoKids
756,2429.9837290492187,199.30954818356867,2230.67418086565,28,Low,3,True,26-35,Size3_Kids
757,2704.00609124869,129.72969538084587,2574.2763958678443,58,HighSchoolOrCollege,3,True,56-60,Size3_Kids
758,2658.541083290918,1388.941888401346,1269.5991948895717,56,HighSchoolOrCollege,3,True,56-60,Size3_Kids
759,2476.128392267534,1717.9072640012807,758.2211282662531,54,Graduate,3,True,46-55,Size3_Kids
760,2665.2981898105227,212.36914099410663,2452.929048816416,31,HighSchoolOrCollege,3,True,26-35,Size3_Kids
